A Letter to Momo, 2011, Animation, Clinging to an unfinished letter written by her recently deceased father young Momo moves with her mother from bustling Tokyo to the remote Japanese island of Shio. Upon their arrival she..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MTM3NTE4OF5BMl5BanBnXkFtZTgwMTEyODAzMjE@._V1_SX300.jpg
A Genius Two Friends and an Idiot, 1975, Comedy, Three rogues set out to rob $300000 from an Indian-hating cavalry major., https://images-na.ssl-images-amazon.com/images/M/MV5BYTNkNWEyY2QtNGMwZS00YjA2LWFkYjktNjhkYmNhYmQ1MTQ5XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg
Once Upon a Forest, 1993, Animation, A young mouse mole and hedgehog risk their lives to find a cure for their badger friend who's been poisoned by men., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMzM3Mjk0N15BMl5BanBnXkFtZTcwNTMwNDAzMQ@@._V1_SX300.jpg
Snakes on a Plane, 2006, Action, An FBI agent takes on a plane full of deadly and venomous snakes deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss., https://images-na.ssl-images-amazon.com/images/M/MV5BZDY3ODM2YTgtYTU5NC00MTE4LTkzNjktMzNhZWZmMzJjMWRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
We Bought a Zoo, 2011, Comedy, Set in Southern California a father moves his young family to the countryside to renovate and re-open a struggling zoo., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTE3OTUwMl5BMl5BanBnXkFtZTcwODg5NjgwNw@@._V1_SX300.jpg
Four Weddings and a Funeral, 1994, Comedy, Over the course of five social occasions a committed bachelor must consider the notion that he may have discovered love., https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_SX300.jpg
It's Kind of a Funny Story, 2010, Comedy, A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTAyNjQ2N15BMl5BanBnXkFtZTcwNjYwOTU3Mw@@._V1_SX300.jpg
A Fish Called Wanda, 1988, Comedy, In London four very different people team up to commit armed robbery then try to doublecross each other for the loot., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5OTIzODI4Nl5BMl5BanBnXkFtZTcwNDg3NzYzNA@@._V1_SX300.jpg
Horton Hears a Who!, 2008, Animation, Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDA3ODE0N15BMl5BanBnXkFtZTcwNjE0MzU1MQ@@._V1_SX300.jpg
A Christmas Story, 1983, Comedy, In the 1940s a young boy named Ralphie attempts to convince his parents his teacher and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NzY1NjkyMV5BMl5BanBnXkFtZTcwMjYxNjE0MQ@@._V1_SX300.jpg
A Serious Man, 2009, Comedy, Larry Gopnik a Midwestern physics teacher watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils he seems to keep sinking., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwODUxMjA0M15BMl5BanBnXkFtZTcwNjIyMzY3Mg@@._V1_SX300.jpg
A Time to Kill, 1996, Crime, In Canton Mississippi a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his 10-year-old daughter inciting a revolt by local racist groups., https://images-na.ssl-images-amazon.com/images/M/MV5BOWExZTg4ZWYtOTQxMi00YWZkLTkxYzgtOTg1MTUxNzNiNDcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Strangers on a Train, 1951, Crime, A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder - a theory that he plans to implement., https://images-na.ssl-images-amazon.com/images/M/MV5BNzc5N2ZjNWMtNWVkZi00MzYyLTkxNjYtMzc0NjE0MDFjNGQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
À Nous la Liberté, 1931, Comedy, Seeking better life two convicts escape from prison., https://images-na.ssl-images-amazon.com/images/M/MV5BODAzMjczMjk4Ml5BMl5BanBnXkFtZTcwNjg1MjAwMQ@@._V1._CR18,4,300,419_SY132_CR3,0,89,132_AL_.jpg_V1_SX300.jpg
Once a Cop, 1993, Action, As a crime wave sweeps through Hong Kong the police call on Jessica Yang a rising star in their ranks to help stop a notorious gang of thieves., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTg2NzkxMl5BMl5BanBnXkFtZTcwMDI1MTEyMQ@@._V1_SX300.jpg
How to Survive a Plague, 2012, Documentary, The story of two coalitions -- ACT UP and TAG (Treatment Action Group) -- whose activism and innovation turned AIDS from a death sentence into a manageable condition., https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTEyNTE3NF5BMl5BanBnXkFtZTcwNjY3NzM0OA@@._V1_SX300.jpg
To Steal from a Thief, 2016, Crime, A bank. A safe box. An information that it would to be shake a country., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTI4OTAzN15BMl5BanBnXkFtZTgwMjg0NDQxNzE@._V1_SX300.jpg
Song for a Raggy Boy, 2003, Drama, "Song for a Raggy Boy" is based on the true story of a single teacher's courage to stand up against an untouchable prefect's sadistic disciplinary regime and other abuse in a Catholic Reformatory and Industrial School in 1939 Ireland., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzQzODA5OV5BMl5BanBnXkFtZTcwNzMzNzYyMQ@@._V1_SX300.jpg
Requiem for a Heavyweight, 1962, Drama, Mountain Rivera a punchy has-been managed by the unprincipled Maish is mauled in a fight and forced to quit boxing. Can his devoted cutman and a sympathetic social worker help him find a ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MjMyNjUzNl5BMl5BanBnXkFtZTcwNzMzMDgxMQ@@._V1_SX300.jpg
13B: Fear Has a New Address, 2009, Drama, A man experiences a supernatural occurrence at his newly purchased apartment; a soap opera being telecast exclusively on his TV which shows the future of his family., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MTE4MzkxNl5BMl5BanBnXkFtZTcwNzU5ODYzMg@@._V1_SX300.jpg
What a Beautiful Day, 2011, Comedy, Checco an uneducated but self-satisfied fellow from Milan who has always dreamed of becoming a police officer fails his entrance exam for the third time. It must be said that at the oral..., https://images-na.ssl-images-amazon.com/images/M/MV5BNGZjNWEzZmEtMjU0Ni00NzJkLWE4NDEtNmNjNWM4YzNiYWEwXkEyXkFqcGdeQXVyNjQ2NDMzMTc@._V1_SX300.jpg
The Human Condition III: A Soldier's Prayer, 1961, Drama, His ideals challenged by life as a conscript in war-time Japan's military a pacifist faces ever greater tests in his fight for survival., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODc3NDc1Ml5BMl5BanBnXkFtZTcwNTA5MTM1Mg@@._V1_SX300.jpg
In a Glass Cage, 1986, Drama, In Spain the former Nazi doctor Klaus tries to commit suicide jumping off the roof of his manor. However he survives with the entire body paralyzed and dependable of an iron lung with ..., https://images-na.ssl-images-amazon.com/images/M/MV5BYTdkOWY2ZWYtOWYzZS00YzYwLWFkNDAtMzQwMGYyZjIyOTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Nightmare on Elm Street, 1984, Horror, Several people are hunted by a cruel serial killer who kills his victims in their dreams. While the survivors are trying to find the reason for being chosen the murderer won't lose any chance to kill them as soon as they fall asleep., https://images-na.ssl-images-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
A Fistful of Dollars, 1964, Western, A wandering gunfighter plays two rival families against each other in a town torn apart by greed pride and revenge., https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzODAxMzg1MzZeQTJeQWpwZ15BbWU3MDgwMzE5ODk@._V1_SX300.jpg
Zack and Miri Make a Porno, 2008, Comedy, Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll however the duo begin to sense that they may have more feelings for each other than they previously thought., https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1N2Y0ODEtNzZmZS00NzBjLWFkZjEtMTVkOTY1Y2UzZGE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
About a Boy, 2002, Comedy, A cynical immature young man is taught how to act like a grown-up by a little boy., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1_SX300.jpg
A Million Ways to Die in the West, 2014, Comedy, As a cowardly farmer begins to fall for the mysterious new woman in town he must put his new-found courage to the test when her husband a notorious gun-slinger announces his arrival., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDcyNjg0MV5BMl5BanBnXkFtZTgwMzk4NTA4MTE@._V1_SX300.jpg
A Knight's Tale, 2001, Action, After his master dies a peasant squire fueled by his desire for food and glory creates a new identity for himself as a knight., https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_SX300.jpg
Once Upon a Time in Mexico, 2003, Action, Hitman "El Mariachi" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general., https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MDg5OTcwOV5BMl5BanBnXkFtZTcwMjI1MTIzMw@@._V1_SX300.jpg
Man on a Ledge, 2012, Action, As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop the biggest diamond heist ever committed is in motion., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTE4MzY2N15BMl5BanBnXkFtZTcwNjMwNDc3Ng@@._V1_SX300.jpg
Memoirs of a Geisha, 2005, Drama, Nitta Sayuri reveals how she transcended her fishing-village roots and became one of Japan's most celebrated geisha., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzM4NTEzOV5BMl5BanBnXkFtZTcwNDMwNjQzMw@@._V1_SX300.jpg
Sin City: A Dame to Kill For, 2014, Action, Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODYwNjgxMF5BMl5BanBnXkFtZTgwMTcwNzAyMjE@._V1_SX300.jpg
A Haunted House, 2013, Comedy, Malcolm and Kisha move into their dream home but soon learn a demon also resides there. When Kisha becomes possessed Malcolm - determined to keep his sex life on track - turns to a priest a psychic and a team of ghost-busters for help., http://ia.media-imdb.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_SX300.jpg
Diary of a Wimpy Kid, 2010, Comedy, The adventures of a teenager who is fresh out and in elementary where he has to learn the consequences and responsibility to survive the year., https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NzQ2NDgyNF5BMl5BanBnXkFtZTcwMDc1NzIyMw@@._V1_SX300.jpg
It's a Boy Girl Thing, 2006, Comedy, Sworn enemies find themselves in each other's bodies and use this to ruin each other's lives., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDg0NTE2N15BMl5BanBnXkFtZTcwODUwODc0MQ@@._V1_SX300.jpg
A Hard Day's Night, 1964, Comedy, A "typical" day in the life of The Beatles including many of their famous songs., https://images-na.ssl-images-amazon.com/images/M/MV5BODQ4NjAwOTkyMl5BMl5BanBnXkFtZTgwMDk4ODA3MTE@._V1_SX300.jpg
A Thousand Words, 2012, Comedy, After stretching the truth on a deal with a spiritual guru literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks., https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzODAwODkwMjBeQTJeQWpwZ15BbWU3MDI4MDE3NDc@._V1_SX300.jpg
Bird on a Wire, 1990, Action, An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys., https://images-na.ssl-images-amazon.com/images/M/MV5BNzU5MTQyNzEwNV5BMl5BanBnXkFtZTgwMTgwNTg4NjE@._V1_SX300.jpg
A Close Shave, 1995, Animation, Wallace falls for Wendolene a wool shop owner while Gromit is framed for the sheep rustling., https://images-na.ssl-images-amazon.com/images/M/MV5BNzliZjhkODctMGJjOS00YWQ3LWEzMjgtYmZjNzMwMDYwYWNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
The King of Kong: A Fistful of Quarters, 2007, Documentary, Die-hard gamers compete to break world records on classic arcade games., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MzU3NTkzMl5BMl5BanBnXkFtZTcwMDQwNzE1MQ@@._V1_SX300.jpg
I Give It a Year, 2013, Comedy, Newlywed couple Nat and Josh are deliriously happy despite their differences though friends and family aren't convinced that they can last. With their first anniversary approaching and attractive alternatives in the mix can they last?, https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDk4MTUwNl5BMl5BanBnXkFtZTcwMDU5MTc4OQ@@._V1_SX300.jpg
A Nightmare on Elm Street 5: The Dream Child, 1989, Fantasy, The pregnant Alice finds Freddy Krueger striking through the sleeping mind of her unborn child hoping to be reborn into the real world., https://images-na.ssl-images-amazon.com/images/M/MV5BM2E3YzFhOGItZjRiOC00MTExLTg0YzctOGJmZmMyMTEwMDVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Monster in Paris, 2011, Animation, A 3D-animated movie set in Paris in the year 1910 and centered on a monster who lives in a garden and his love for a beautiful young singer., https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNTg3MTE1NF5BMl5BanBnXkFtZTcwODI4NzgzNw@@._V1_SX300.jpg
Diary of a Wimpy Kid: Dog Days, 2012, Comedy, School's out. Summer vacation is on. However Greg may not have the best summer vacation ever. What could go wrong?, https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTk4MTk4Nl5BMl5BanBnXkFtZTcwMzgzOTY2Nw@@._V1_SX300.jpg
A Better Tomorrow, 1986, Action, A reforming ex-gangster tries to reconcile with his estranged policeman brother but the ties to his former gang are difficult to break., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjM4YmItMzZiMC00NDc2LWJlNWYtYzAxYzBmYjhmODhlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
How to Marry a Millionaire, 1953, Comedy, Three women set out to find eligible millionaires to marry but find true love in the process., https://images-na.ssl-images-amazon.com/images/M/MV5BNzJjODU1OTMtNzMyNS00YjI4LWFmODAtMjNkMGY2MDU4MDUxXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
Think Like a Man Too, 2014, Comedy, All the couples are back for a wedding in Las Vegas but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NjMxNjU1OF5BMl5BanBnXkFtZTgwMTI1OTgxMTE@._V1_SX300.jpg
Through a Glass Darkly, 1961, Drama, Recently released from a mental hospital; Karin rejoins her emotionally disconnected family and their island home only to slip from reality as she begins to believe she is being visited by God., https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNTI4MDYxOV5BMl5BanBnXkFtZTgwMzI5MDkwMzE@._V1._CR1,44,338,454_SY132_CR4,0,89,132_AL_.jpg_V1_SX300.jpg
Man with a Movie Camera, 1929, Documentary, A man travels around a city with a camera slung over his shoulder documenting urban life with dazzling invention., https://images-na.ssl-images-amazon.com/images/M/MV5BZGVlNGI5MDYtYjc2NC00MWQzLTgyZWQtOTAxZTUwMTgwNGJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Christmas Carol, 1951, Drama, An old bitter miser is given a chance for redemption when he is haunted by three ghosts on Christmas Eve..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MDg4NzY2Ml5BMl5BanBnXkFtZTgwMTA2NDgyMTE@._V1_SX300.jpg
A Man Called Ove, 2015, Comedy, Ove an ill-tempered isolated retiree who spends his days enforcing block association rules and visiting his wife's grave has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors., https://images-na.ssl-images-amazon.com/images/M/MV5BMDZlYjBkZWYtMmUyZS00ZmFmLThlMGQtYjdiMzFlNDkxNjZhL2ltYWdlXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg
A Place in the Sun, 1951, Drama, A poor boy gets a job working for his rich uncle and ends up falling in love with two women., https://images-na.ssl-images-amazon.com/images/M/MV5BMmNjMjE2ZDMtODQzYS00ZDc2LTk0ODgtNjI1NTNhZWI5MmE0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Easy A, 2010, Comedy, A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_SX300.jpg
Once Upon a Time in America, 1984, Crime, A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later where he once again must confront the ghosts and regrets of his old life., https://images-na.ssl-images-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
To Kill a Mockingbird, 1962, Crime, Atticus Finch a lawyer in the Depression-era South defends a black man against an undeserved rape charge and his children against prejudice., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MzI1NDY2Nl5BMl5BanBnXkFtZTcwMTcyODc5Mw@@._V1_SX300.jpg
Once Upon a Time in the West, 1968, Western, A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad., https://images-na.ssl-images-amazon.com/images/M/MV5BYjFiOTlmMzgtOGZlYi00NjY0LThmMzEtNmQ0OTgxNGViOTZmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
A Bug's Life, 1998, Animation, A misfit ant looking for "warriors" to save his colony from greedy grasshoppers recruits a group of bugs that turn out to be an inept circus troupe., https://images-na.ssl-images-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Bug's Life, 1998, Animation, A misfit ant looking for "warriors" to save his colony from greedy grasshoppers recruits a group of bugs that turn out to be an inept circus troupe., https://images-na.ssl-images-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
